"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
-117.764468199378,-115.572440658238,-113.380413117098,-111.188385575958,-108.996358034818,-106.804330493679,-104.612302952539,-102.420275411399,-100.228247870259,-98.0362203291191,-95.8441927879792,-93.6521652468393,-91.4601377056994,-89.2681101645595,-87.0760826234197,-84.8840550822798,-82.6920275411399
-117.180990176137,-114.464461342247,-111.747932508356,-109.031403674466,-106.314874840575,-103.598346006685,-100.881817172795,-98.1652883389041,-95.4487595050137,-92.7322306711233,-90.0157018372329,-87.2991730033425,-84.5826441694521,-81.8661153355616,-79.1495865016712,-76.4330576677808,-73.7165288338904
-119.656921698803,-116.971220422403,-114.285519146003,-111.599817869602,-108.914116593202,-106.228415316802,-103.542714040402,-100.857012764002,-98.1713114876016,-95.4856102112014,-92.7999089348012,-90.1142076584011,-87.4285063820009,-84.7428051056007,-82.0571038292005,-79.3714025528004,-76.6857012764002
-119.075557317802,-116.806406887343,-114.537256456884,-112.268106026425,-109.998955595966,-107.729805165507,-105.460654735048,-103.191504304589,-100.92235387413,-98.6532034436715,-96.3840530132126,-94.1149025827536,-91.8457521522947,-89.5766017218358,-87.3074512913768,-85.0383008609179,-82.7691504304589
-118.492270451336,-115.110372189493,-111.728473927649,-108.346575665806,-104.964677403963,-101.58277914212,-98.2008808802762,-94.818982618433,-91.4370843565897,-88.0551860947463,-84.6732878329031,-81.2913895710598,-77.9094913092165,-74.5275930473732,-71.1456947855299,-67.7637965236866,-64.3818982618433
-117.907099492941,-114.736093640415,-111.565087787889,-108.394081935363,-105.223076082837,-102.052070230311,-98.8810643777854,-95.7100585252594,-92.5390526727335,-89.3680468202075,-86.1970409676816,-83.0260351151557,-79.8550292626297,-76.6840234101038,-73.5130175575778,-70.3420117050519,-67.1710058525259
-114.923142469806,-114.162957618641,-113.402772767476,-112.642587916311,-111.882403065146,-111.122218213981,-110.362033362816,-109.601848511651,-108.841663660486,-108.08147880932,-107.321293958155,-106.56110910699,-105.800924255825,-105.04073940466,-104.280554553495,-103.52036970233,-102.760184851165
-114.347082202534,-113.620783249444,-112.894484296354,-112.168185343263,-111.441886390173,-110.715587437083,-109.989288483993,-109.262989530902,-108.536690577812,-107.810391624722,-107.084092671632,-106.357793718541,-105.631494765451,-104.905195812361,-104.178896859271,-103.45259790618,-102.72629895309
-113.769534254391,-112.694855768839,-111.620177283286,-110.545498797734,-109.470820312181,-108.396141826629,-107.321463341077,-106.246784855524,-105.172106369972,-104.097427884419,-103.022749398867,-101.948070913314,-100.873392427762,-99.7987139422096,-98.7240354566572,-97.6493569711048,-96.5746784855524
-116.199430833152,-113.628876078261,-111.058321323369,-108.487766568478,-105.917211813587,-103.346657058696,-100.776102303804,-98.2055475489129,-95.6349927940216,-93.0644380391304,-90.493883284239,-87.9233285293478,-85.3527737744565,-82.7822190195652,-80.2116642646739,-77.6411095097826,-75.0705547548913
-115.623021348374,-114.321667151411,-113.020312954448,-111.718958757484,-110.417604560521,-109.116250363558,-107.814896166595,-106.513541969632,-105.212187772669,-103.910833575705,-102.609479378742,-101.308125181779,-100.006770984816,-98.7054167878527,-97.4040625908895,-96.1027083939263,-94.8013541969632
-115.045015335218,-113.689426197852,-112.333837060486,-110.978247923121,-109.622658785755,-108.267069648389,-106.911480511023,-105.555891373658,-104.200302236292,-102.844713098926,-101.48912396156,-100.133534824195,-98.7779456868288,-97.422356549463,-96.0667674120973,-94.7111782747315,-93.3555891373658
-114.465452768745,-113.202779076466,-111.940105384187,-110.677431691908,-109.414757999629,-108.152084307349,-106.88941061507,-105.626736922791,-104.364063230512,-103.101389538233,-101.838715845954,-100.576042153675,-99.3133684613956,-98.0506947691165,-96.7880210768373,-95.5253473845582,-94.2626736922791
-113.884374342344,-111.3029405575,-108.721506772656,-106.140072987813,-103.558639202969,-100.977205418125,-98.3957716332814,-95.8143378484376,-93.2329040635939,-90.6514702787501,-88.0700364939064,-85.4886027090626,-82.9071689242188,-80.3257351393751,-77.7443013545313,-75.1628675696875,-72.5814337848438
-116.329857059664,-113.722218409096,-111.114579758527,-108.506941107959,-105.89930245739,-103.291663806822,-100.684025156253,-98.0763865056847,-95.4687478551162,-92.8611092045478,-90.2534705539793,-87.6458319034108,-85.0381932528423,-82.4305546022739,-79.8229159517054,-77.2152773011369,-74.6076386505685
-115.749964329584,-114.02937819255,-112.308792055515,-110.588205918481,-108.867619781447,-107.147033644412,-105.426447507378,-103.705861370344,-101.985275233309,-100.264689096275,-98.5441029592405,-96.8235168222061,-95.1029306851718,-93.3823445481374,-91.6617584111031,-89.9411722740687,-88.2205861370343
-115.16844487369,-113.893830469355,-112.619216065021,-111.344601660686,-110.069987256351,-108.795372852016,-107.520758447682,-106.246144043347,-104.971529639012,-103.696915234678,-102.422300830343,-101.147686426008,-99.8730720216735,-98.5984576173388,-97.3238432130041,-96.0492288086694,-94.7746144043347
-114.585339312455,-114.609731117605,-114.634122922754,-114.658514727904,-114.682906533054,-114.707298338204,-114.731690143353,-114.756081948503,-114.780473753653,-114.804865558802,-114.829257363952,-114.853649169102,-114.878040974251,-114.902432779401,-114.926824584551,-114.951216389701,-114.97560819485
-116.46195000698,-114.111247065393,-111.760544123806,-109.409841182219,-107.059138240632,-104.708435299045,-102.357732357458,-100.007029415871,-97.6563264742835,-95.3056235326965,-92.9549205911094,-90.6042176495224,-88.2535147079353,-85.9028117663482,-83.5521088247612,-81.2014058831741,-78.8507029415871
-115.878534162122,-114.562149799644,-113.245765437166,-111.929381074689,-110.612996712211,-109.296612349733,-107.980227987255,-106.663843624778,-105.3474592623,-104.031074899822,-102.714690537344,-101.398306174867,-100.081921812389,-98.7655374499111,-97.4491530874333,-96.1327687249555,-94.8163843624778
-115.293460640935,-115.099727662056,-114.905994683178,-114.712261704299,-114.518528725421,-114.324795746542,-114.131062767664,-113.937329788785,-113.743596809907,-113.549863831028,-113.35613085215,-113.162397873271,-112.968664894393,-112.774931915514,-112.581198936636,-112.387465957757,-112.193732978879
-114.706770721796,-114.459313620514,-114.211856519232,-113.96439941795,-113.716942316668,-113.469485215385,-113.222028114103,-112.974571012821,-112.727113911539,-112.479656810257,-112.232199708975,-111.984742607693,-111.737285506411,-111.489828405128,-111.242371303846,-110.994914202564,-110.747457101282
-116.595741264247,-114.531285895762,-112.466830527277,-110.402375158792,-108.337919790307,-106.273464421821,-104.209009053336,-102.144553684851,-100.080098316366,-98.0156429478809,-95.9511875793958,-93.8867322109107,-91.8222768424256,-89.7578214739405,-87.6933661054553,-85.6289107369702,-83.5644553684851
-116.008761800367,-115.684716988581,-115.360672176794,-115.036627365008,-114.712582553222,-114.388537741436,-114.064492929649,-113.740448117863,-113.416403306077,-113.09235849429,-112.768313682504,-112.444268870718,-112.120224058931,-111.796179247145,-111.472134435359,-111.148089623573,-110.824044811786
-115.420092933385,-115.954205113774,-116.488317294163,-117.022429474552,-117.556541654941,-118.090653835331,-118.62476601572,-119.158878196109,-119.692990376498,-120.227102556887,-120.761214737276,-121.295326917665,-121.829439098054,-122.363551278444,-122.897663458833,-123.431775639222,-123.965887819611
-120.813733825379,-118.030573012121,-115.247412198864,-112.464251385606,-109.681090572349,-106.897929759091,-104.114768945833,-101.331608132576,-98.5484473193183,-95.7652865060607,-92.9821256928031,-90.1989648795455,-87.4158040662879,-84.6326432530304,-81.8494824397728,-79.0663216265152,-76.2831608132576
-120.236326078272,-118.457718661903,-116.679111245534,-114.900503829165,-113.121896412796,-111.343288996427,-109.564681580058,-107.786074163689,-106.00746674732,-104.228859330952,-102.450251914583,-100.671644498214,-98.8930370818447,-97.1144296654758,-95.3358222491068,-93.5572148327379,-91.7786074163689
-120.975558771776,-117.771114138142,-114.566669504508,-111.362224870874,-108.15778023724,-104.953335603607,-101.748890969973,-98.5444463363388,-95.3400017027049,-92.1355570690711,-88.9311124354372,-85.7266678018033,-82.5222231681694,-79.3177785345355,-76.1133339009017,-72.9088892672678,-69.7044446336339
-120.394755232774,-117.07741668967,-113.760078146565,-110.442739603461,-107.125401060357,-103.808062517252,-100.490723974148,-97.1733854310435,-93.8560468879392,-90.5387083448348,-87.2213698017305,-83.9040312586261,-80.5866927155218,-77.2693541724174,-73.9520156293131,-70.6346770862087,-67.3173385431044
-120.034368030087,-116.561758145964,-113.089148261841,-109.616538377719,-106.143928493596,-102.671318609473,-99.1987087253504,-95.7260988412276,-92.2534889571049,-88.7808790729821,-85.3082691888594,-81.8356593047366,-78.3630494206138,-74.890439536491,-71.4178296523683,-67.9452197682455,-64.4726098841228
-119.473412667798,-117.29850604028,-115.123599412763,-112.948692785245,-110.773786157728,-108.59887953021,-106.423972902693,-104.249066275175,-102.074159647658,-99.8992530201402,-97.7243463926227,-95.5494397651052,-93.3745331375877,-91.1996265100701,-89.0247198825526,-86.8498132550351,-84.6749066275175
-120.186392677186,-118.469546049116,-116.752699421046,-115.035852792977,-113.319006164907,-111.602159536837,-109.885312908767,-108.168466280698,-106.451619652628,-104.734773024558,-103.017926396488,-101.301079768419,-99.5842331403488,-97.8673865122791,-96.1505398842093,-94.4336932561395,-92.7168466280698
-119.62221547617,-116.056202801101,-112.490190126032,-108.924177450964,-105.358164775895,-101.792152100826,-98.2261394257571,-94.6601267506882,-91.0941140756194,-87.5281014005506,-83.9620887254818,-80.3960760504129,-76.8300633753441,-73.2640507002753,-69.6980380252065,-66.1320253501376,-62.5660126750688
-119.056182965743,-115.905819261876,-112.755455558009,-109.605091854141,-106.454728150274,-103.304364446407,-100.15400074254,-97.0036370386724,-93.8532733348051,-90.7029096309379,-87.5525459270706,-84.4021822232034,-81.2518185193362,-78.1014548154689,-74.9510911116017,-71.8007274077345,-68.6503637038672
-120.340306619806,-117.202641524523,-114.064976429241,-110.927311333958,-107.789646238675,-104.651981143392,-101.51431604811,-98.376650952827,-95.2389858575443,-92.1013207622617,-88.963655666979,-85.8259905716962,-82.6883254764135,-79.5506603811308,-76.4129952858481,-73.2753301905654,-70.1376650952827
-119.772873726407,-116.37446938956,-112.976065052712,-109.577660715865,-106.179256379017,-102.78085204217,-99.3824477053222,-95.9840433684747,-92.5856390316272,-89.1872346947798,-85.7888303579323,-82.3904260210848,-78.9920216842374,-75.5936173473899,-72.1952130105424,-68.7968086736949,-65.3984043368475
-119.203551443877,-116.397460182472,-113.591368921068,-110.785277659663,-107.979186398259,-105.173095136854,-102.36700387545,-99.5609126140453,-96.7548213526408,-93.9487300912362,-91.1426388298317,-88.3365475684272,-85.5304563070227,-82.7243650456181,-79.9182737842136,-77.1121825228091,-74.3060912614045
-119.925421502093,-117.135690825499,-114.345960148906,-111.556229472312,-108.766498795718,-105.976768119124,-103.187037442531,-100.397306765937,-97.6075760893434,-94.8178454127496,-92.0281147361559,-89.2383840595622,-86.4486533829685,-83.6589227063748,-80.8691920297811,-78.0794613531874,-75.2897306765937
-119.352774313471,-115.567317000914,-111.781859688357,-107.9964023758,-104.210945063243,-100.425487750685,-96.6400304381283,-92.8545731255712,-89.0691158130141,-85.2836585004569,-81.4982011878998,-77.7127438753427,-73.9272865627856,-70.1418292502285,-66.3563719376714,-62.5709146251142,-58.7854573125571
-120.079893704844,-117.663429369265,-115.246965033686,-112.830500698107,-110.414036362528,-107.997572026949,-105.58110769137,-103.164643355791,-100.748179020212,-98.3317146846325,-95.9152503490534,-93.4987860134744,-91.0823216778953,-88.6658573423162,-86.2493930067372,-83.8329286711581,-81.4164643355791
-98.3765959618965,-99.736796199432,-101.096996436968,-102.457196674503,-103.817396912039,-105.177597149574,-106.537797387109,-107.897997624645,-109.25819786218,-110.618398099716,-111.978598337251,-113.338798574787,-114.698998812323,-116.059199049858,-117.419399287393,-118.779599524929,-120.139799762464
-97.7761133816973,-98.3186949474798,-98.8612765132623,-99.4038580790448,-99.9464396448273,-100.48902121061,-101.031602776392,-101.574184342175,-102.116765907957,-102.65934747374,-103.201929039522,-103.744510605305,-104.287092171087,-104.82967373687,-105.372255302652,-105.914836868435,-106.457418434217
-93.5713396192183,-94.0377314063231,-94.5041231934279,-94.9705149805327,-95.4369067676375,-95.9032985547423,-96.3696903418471,-96.8360821289519,-97.3024739160568,-97.7688657031616,-98.2352574902664,-98.7016492773712,-99.168041064476,-99.6344328515808,-100.100824638686,-100.56721642579,-101.033608212895
-92.971083354343,-93.3257255099699,-93.6803676655967,-94.0350098212236,-94.3896519768505,-94.7442941324774,-95.0989362881043,-95.4535784437312,-95.8082205993581,-96.1628627549849,-96.5175049106118,-96.8721470662387,-97.2267892218656,-97.5814313774925,-97.9360735331194,-98.2907156887462,-98.6453578443731
-92.3710894527078,-92.9080841907838,-93.4450789288598,-93.9820736669358,-94.5190684050118,-95.0560631430879,-95.5930578811639,-96.1300526192399,-96.6670473573159,-97.2040420953919,-97.7410368334679,-98.2780315715439,-98.81502630962,-99.3520210476959,-99.889015785772,-100.426010523848,-100.963005261924
-95.9739497174088,-96.1225409105024,-96.271132103596,-96.4197232966896,-96.5683144897832,-96.7169056828768,-96.8654968759704,-97.014088069064,-97.1626792621576,-97.3112704552512,-97.4598616483448,-97.6084528414384,-97.757044034532,-97.9056352276256,-98.0542264207192,-98.2028176138128,-98.3514088069064
-95.373163515932,-96.5570950738184,-97.7410266317047,-98.9249581895911,-100.108889747477,-101.292821305364,-102.47675286325,-103.660684421136,-104.844615979023,-106.028547536909,-107.212479094796,-108.396410652682,-109.580342210568,-110.764273768455,-111.948205326341,-113.132136884227,-114.316068442114
-94.7724317063387,-95.6975827824364,-96.6227338585341,-97.5478849346319,-98.4730360107296,-99.3981870868273,-100.323338162925,-101.248489239023,-102.17364031512,-103.098791391218,-104.023942467316,-104.949093543414,-105.874244619511,-106.799395695609,-107.724546771707,-108.649697847805,-109.574848923902
-94.1718063915858,-94.8381707214925,-95.5045350513992,-96.170899381306,-96.8372637112127,-97.5036280411194,-98.1699923710261,-98.8363567009328,-99.5027210308396,-100.169085360746,-100.835449690653,-101.50181402056,-102.168178350466,-102.834542680373,-103.50090701028,-104.167271340187,-104.833635670093
-91.7714096339245,-92.0201502436936,-92.2688908534628,-92.5176314632319,-92.7663720730011,-93.0151126827702,-93.2638532925394,-93.5125939023085,-93.7613345120777,-94.0100751218468,-94.258815731616,-94.5075563413851,-94.7562969511543,-95.0050375609234,-95.2537781706926,-95.5025187804617,-95.7512593902308
-91.1720954548666,-91.2207957222274,-91.2694959895882,-91.318196256949,-91.3668965243097,-91.4155967916705,-91.4642970590313,-91.5129973263921,-91.5616975937529,-91.6103978611137,-91.6590981284745,-91.7077983958353,-91.7564986631961,-91.8051989305568,-91.8538991979176,-91.9025994652784,-91.9512997326392
