1800,1805,1810,1815,1820,1825,1830,1835,1840,1845,1850,1855,1860,1865,1870,1875,1880,1885,1890,1895,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030
-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.230813148,-0.227159425,-0.223505703,-0.220514556,-0.21752341,-0.216478151,-0.215432892,-0.21427942,-0.213125949,-0.225242852,-0.237359755,-0.242114018,-0.246868281,-0.242561642,-0.238255003,-0.218951983,-0.199648963,-0.189048627,-0.178448291,-0.162721489,-0.146994687,-0.143469833,-0.13994498
-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.244450564,-0.237236274,-0.230021984,-0.22762323,-0.225224475,-0.220826467,-0.216428459,-0.211770187,-0.207111915,-0.215522922,-0.223933929,-0.227140979,-0.230348029,-0.224969882,-0.219591735,-0.198799199,-0.178006663,-0.167548775,-0.157090887,-0.139244962,-0.121399037,-0.115342711,-0.109286385
-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.207700747,-0.181335288,-0.154969829,-0.131725386,-0.108480944,-0.102656145,-0.096831346,-0.089999924,-0.083168502,-0.079097639,-0.075026775,-0.06768198,-0.060337184,-0.055434311,-0.050531438,-0.026983063,-0.003434689,0.006984807,0.017404303,0.046259963,0.075115623,0.09061547,0.106115316
-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.313620551,-0.303107823,-0.292595095,-0.295036874,-0.297478653,-0.292975081,-0.288471509,-0.289957133,-0.291442757,-0.29375143,-0.296060103,-0.300586824,-0.305113545,-0.30628185,-0.307450156,-0.307335551,-0.307220946,-0.307344139,-0.307467332,-0.306943201,-0.30641907,-0.30695164,-0.30748421
-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.276917534,-0.266854884,-0.256792234,-0.252054641,-0.247317048,-0.243694581,-0.240072114,-0.239340833,-0.238609551,-0.238353286,-0.238097022,-0.235692346,-0.23328767,-0.233935542,-0.234583413,-0.225884084,-0.217184755,-0.214998194,-0.212811633,-0.206156993,-0.199502354,-0.196446414,-0.193390475
-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.11914345,-0.119814648,-0.120485846,-0.120771272,-0.121056698,-0.117315801,-0.113574904,-0.123666877,-0.13375885,-0.13067268,-0.127586509,-0.120704096,-0.113821684,-0.097973984,-0.082126285,-0.055958847,-0.029791409,-0.00573151,0.018328389,0.053340644,0.0883529,0.11522039,0.142087881
-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.20622162,-0.170977649,-0.135733678,-0.126737768,-0.117741858,-0.10813329,-0.098524722,-0.095170676,-0.09181663,-0.088575055,-0.085333481,-0.081564463,-0.077795445,-0.079427225,-0.081059005,-0.05902446,-0.036989914,-0.032530019,-0.028070124,-0.013710681,0.000648763,0.009265344,0.017881925
-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.274494071,-0.267660685,-0.2608273,-0.228381548,-0.195935796,-0.198059405,-0.200183014,-0.194747607,-0.189312201,-0.177195891,-0.16507958,-0.152300197,-0.139520814,-0.112905242,-0.086289669,-0.072493737,-0.058697804,-0.055864851,-0.053031898,-0.057319283,-0.061606667,-0.061343498,-0.061080328
-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.190457105,-0.177141618,-0.163826131,-0.139055485,-0.114284839,-0.106860139,-0.09943544,-0.081613911,-0.063792383,-0.049113608,-0.034434833,-0.020406253,-0.006377672,-0.002362589,0.001652493,0.016993088,0.032333683,0.026578603,0.020823522,0.027061412,0.033299302,0.038280214,0.043261125
-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.299627476,-0.291559311,-0.283491145,-0.287120214,-0.290749282,-0.288186732,-0.285624182,-0.285372551,-0.28512092,-0.28829801,-0.2914751,-0.295668021,-0.299860942,-0.299713331,-0.299565719,-0.296770347,-0.293974975,-0.293673684,-0.293372393,-0.289529803,-0.285687214,-0.285079121,-0.284471027
-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.230645724,-0.217157783,-0.203669842,-0.197578541,-0.191487241,-0.188080005,-0.18467277,-0.181407322,-0.178141873,-0.175170041,-0.17219821,-0.159734418,-0.147270627,-0.143905859,-0.140541091,-0.124621359,-0.108701628,-0.103530523,-0.098359419,-0.080470573,-0.062581728,-0.052893583,-0.043205438
-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.26257294,-0.256581077,-0.250589214,-0.250446614,-0.250304014,-0.251901067,-0.25349812,-0.250945736,-0.248393352,-0.247633749,-0.246874146,-0.243604439,-0.240334731,-0.236669239,-0.233003747,-0.220373582,-0.207743417,-0.201432215,-0.195121014,-0.182008892,-0.168896771,-0.15958051,-0.150264249
-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.234413079,-0.205634498,-0.176855918,-0.149575338,-0.122294759,-0.098977093,-0.075659427,-0.040024925,-0.004390423,0.056288655,0.116967734,0.217407264,0.317846795,0.366751593,0.415656391,0.457225726,0.498795062,0.579987274,0.661179486,0.746199777,0.831220068,0.886539974,0.94185988
-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.266382065,-0.263230624,-0.260079182,-0.256802405,-0.253525628,-0.249676934,-0.24582824,-0.241784569,-0.237740898,-0.228898963,-0.220057028,-0.201706259,-0.18335549,-0.170665534,-0.157975579,-0.136651882,-0.115328184,-0.079549349,-0.043770514,-0.009153849,0.025462816,0.047831625,0.070200434
-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.216785352,-0.213077981,-0.209370611,-0.201742809,-0.194115007,-0.195677921,-0.197240836,-0.191793023,-0.18634521,-0.164120304,-0.141895398,-0.101389446,-0.060883494,-0.035026512,-0.009169529,0.007721557,0.024612643,0.087859015,0.151105387,0.199411723,0.247718058,0.279958821,0.312199585
-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.199341016,-0.174523654,-0.149706292,-0.142608761,-0.13551123,-0.130563674,-0.125616119,-0.118499126,-0.111382134,-0.095766986,-0.080151839,-0.06496225,-0.049772661,-0.034592043,-0.019411425,0.02187168,0.063154784,0.09306974,0.122984697,0.166910039,0.210835381,0.228432359,0.246029337
-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.263593746,-0.243986828,-0.224379911,-0.20766616,-0.19095241,-0.182243855,-0.1735353,-0.164965676,-0.156396052,-0.151231509,-0.146066967,-0.134440632,-0.122814298,-0.103326856,-0.083839415,-0.037569604,0.008700207,0.040494346,0.072288485,0.120247158,0.168205831,0.199212973,0.230220116
-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.25930431,-0.231223823,-0.203143336,-0.195370765,-0.187598194,-0.172020719,-0.156443244,-0.148575367,-0.14070749,-0.109856192,-0.079004895,-0.047313711,-0.015622528,0.005516739,0.026656006,0.063387141,0.100118276,0.120516126,0.140913976,0.182284108,0.22365424,0.22905834,0.234462441
-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.19831932,-0.182190916,-0.166062512,-0.148375635,-0.130688758,-0.116031219,-0.10137368,-0.081459026,-0.061544371,0.011115047,0.083774464,0.162549766,0.241325069,0.270508871,0.299692674,0.35826028,0.416827886,0.429052119,0.441276352,0.480187461,0.51909857,0.516132702,0.513166835
-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.328561266,-0.327768482,-0.32745983,-0.327151179,-0.325798022,-0.324444866,-0.324341801,-0.324238737,-0.323678966,-0.323119195,-0.323008306,-0.322897418,-0.322406173,-0.321914928,-0.321851485,-0.321788042,-0.321594128,-0.321400214,-0.321004995,-0.320609777,-0.320731925,-0.320854073
-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328934153,-0.328310417,-0.32768668,-0.327348765,-0.327010851,-0.325612315,-0.32421378,-0.324158442,-0.324103104,-0.323475153,-0.322847201,-0.322568457,-0.322289712,-0.321527964,-0.320766216,-0.320604791,-0.320443367,-0.320161005,-0.319878643,-0.319314823,-0.318751003,-0.318864903,-0.318978803
-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.32935405,-0.328561266,-0.327768482,-0.32745983,-0.327151179,-0.325798022,-0.324444866,-0.324341801,-0.324238737,-0.323678966,-0.323119195,-0.323008306,-0.322897418,-0.322406173,-0.321914928,-0.321851485,-0.321788042,-0.321594128,-0.321400214,-0.321004995,-0.320609777,-0.320731925,-0.320854073
-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.32948751,-0.329068819,-0.328650129,-0.327932513,-0.327214897,-0.325368919,-0.323522942,-0.323278515,-0.323034088,-0.322301811,-0.321569533,-0.321043392,-0.32051725,-0.320100681,-0.319684112,-0.319490715,-0.319297318,-0.31934427,-0.319391223,-0.318726953,-0.318062682,-0.318425669,-0.318788655
-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328594259,-0.328755269,-0.328916278,-0.327921244,-0.32692621,-0.324722758,-0.322519307,-0.322311492,-0.322103677,-0.32112647,-0.320149264,-0.319024977,-0.317900691,-0.316902866,-0.315905041,-0.315420335,-0.314935629,-0.314903872,-0.314872115,-0.313683203,-0.31249429,-0.312962276,-0.313430261
-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.120320152,-0.121200195,-0.122080238,-0.122968514,-0.123856789,-0.109888341,-0.095919893,-0.073551298,-0.051182703,-0.002437352,0.046308,0.101633147,0.156958295,0.193567439,0.230176583,0.295277779,0.360378976,0.370443238,0.380507501,0.410217847,0.439928193,0.452571352,0.465214511
-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.136045184,-0.145643159,-0.155241134,-0.152415896,-0.149590659,-0.149079421,-0.148568184,-0.150438052,-0.152307921,-0.162049008,-0.171790095,-0.173026506,-0.174262917,-0.169016067,-0.163769218,-0.133350297,-0.102931376,-0.078891026,-0.054850677,-0.027645023,-0.00043937,0.013899661,0.028238693
-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.129036842,-0.107173266,-0.08530969,-0.088253794,-0.091197897,-0.056924021,-0.022650144,-0.001699882,0.019250381,0.079847212,0.140444044,0.200959272,0.2614745,0.305291111,0.349107723,0.430185444,0.511263165,0.527168345,0.543073526,0.585377673,0.627681821,0.653699335,0.679716849
-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.217272113,-0.187086265,-0.156900418,-0.145030096,-0.133159774,-0.112507745,-0.091855716,-0.080989527,-0.070123339,-0.059132933,-0.048142528,-0.030274785,-0.012407041,0.008491563,0.029390166,0.087871856,0.146353545,0.178865241,0.211376938,0.26587346,0.320369982,0.363991242,0.407612501
-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.140019485,-0.135425578,-0.130831672,-0.129285459,-0.127739246,-0.118089343,-0.108439439,-0.100367176,-0.092294914,-0.064389521,-0.036484127,-0.008360881,0.019762365,0.070799799,0.121837233,0.216331931,0.310826629,0.431897369,0.552968109,0.740734194,0.928500278,1.081850351,1.235200424
-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.196863462,-0.180847208,-0.164830955,-0.146247378,-0.127663801,-0.111258414,-0.094853028,-0.07139905,-0.047945073,0.030982799,0.109910671,0.1937754,0.27764013,0.31087293,0.344105729,0.414502766,0.484899803,0.507150393,0.529400984,0.587175644,0.644950304,0.670090999,0.695231694
-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.289250117,-0.281322367,-0.273394617,-0.269335304,-0.265275991,-0.253252348,-0.241228705,-0.234810475,-0.228392245,-0.214596624,-0.200801002,-0.187931139,-0.175061276,-0.158687231,-0.142313186,-0.11181426,-0.081315333,-0.049941557,-0.01856778,0.048453819,0.115475419,0.165348335,0.215221251
-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.234970256,-0.219852052,-0.209920373,-0.199988695,-0.190449512,-0.180910329,-0.159679399,-0.138448468,-0.099932805,-0.061417142,0.001396205,0.064209551,0.103361722,0.142513893,0.194109959,0.245706024,0.303933403,0.362160782,0.448218608,0.534276434,0.5911771,0.648077766
-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.212130847,-0.193681969,-0.17523309,-0.159428145,-0.1436232,-0.127819532,-0.112015864,-0.090465899,-0.068915934,0.001886266,0.072688465,0.147723485,0.222758506,0.253092122,0.283425738,0.34765243,0.411879123,0.432488104,0.453097086,0.505899179,0.558701272,0.582785104,0.606868937
-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.236955065,-0.220262026,-0.203568986,-0.187774506,-0.171980026,-0.158617132,-0.145254237,-0.116742725,-0.088231212,-0.035186998,0.017857217,0.096453074,0.175048931,0.222514509,0.269980087,0.324072784,0.378165482,0.433500527,0.488835571,0.572583735,0.656331899,0.705562879,0.75479386
-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.250088461,-0.234970256,-0.219852052,-0.209920373,-0.199988695,-0.190449512,-0.180910329,-0.159679399,-0.138448468,-0.099932805,-0.061417142,0.001396205,0.064209551,0.103361722,0.142513893,0.194109959,0.245706024,0.303933403,0.362160782,0.448218608,0.534276434,0.5911771,0.648077766
-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.229560973,-0.225431447,-0.221301921,-0.224028833,-0.226755746,-0.22265535,-0.218554953,-0.215181774,-0.211808595,-0.211450641,-0.211092686,-0.20145918,-0.191825673,-0.184995816,-0.178165959,-0.160436261,-0.142706563,-0.130412632,-0.118118701,-0.092540105,-0.066961508,-0.051325872,-0.035690235
-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.274437138,-0.244293276,-0.214149413,-0.20785575,-0.201562087,-0.174320363,-0.147078638,-0.134266193,-0.121453747,-0.07986477,-0.038275792,0.012944279,0.06416435,0.07199223,0.07982011,0.10291874,0.12601737,0.12111283,0.11620829,0.133873407,0.151538524,0.146637566,0.141736608
-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.277255472,-0.255860767,-0.234466062,-0.235791672,-0.237117282,-0.235475819,-0.233834357,-0.22560226,-0.217370163,-0.200465736,-0.183561309,-0.155930942,-0.128300576,-0.121908776,-0.115516976,-0.093324923,-0.07113287,-0.069840197,-0.068547525,-0.053122224,-0.037696923,-0.036177069,-0.034657216
-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.281216586,-0.257412867,-0.233609148,-0.226584969,-0.219560791,-0.219460471,-0.219360151,-0.207242735,-0.195125319,-0.172274977,-0.149424635,-0.111088661,-0.072752687,-0.068869599,-0.064986512,-0.044559482,-0.024132453,-0.023168765,-0.022205078,-0.006246992,0.009711094,0.010747955,0.011784816
-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.182129066,-0.134692469,-0.087255871,-0.037014908,0.013226056,0.064633824,0.116041591,0.188736424,0.261431257,0.388486386,0.515541514,0.722437117,0.929332719,1.03153307,1.133733421,1.207467843,1.281202265,1.450792926,1.620383587,1.794299032,1.968214477,2.080676054,2.193137631
-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.279528356,-0.268719829,-0.257911301,-0.255167305,-0.252423309,-0.251581138,-0.250738967,-0.246751564,-0.242764161,-0.242016494,-0.241268828,-0.238466153,-0.235663478,-0.228754877,-0.221846276,-0.201347447,-0.180848619,-0.175734394,-0.170620169,-0.153232673,-0.135845177,-0.131015226,-0.126185274
-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.278742021,-0.269907005,-0.26107199,-0.256479539,-0.251887089,-0.249258515,-0.246629941,-0.240372435,-0.234114928,-0.234452599,-0.234790269,-0.230221122,-0.225651974,-0.220160928,-0.214669882,-0.187328587,-0.159987292,-0.147895094,-0.135802896,-0.107755611,-0.079708326,-0.068227979,-0.056747632
