id,ID_2,X_coord,Y_coord,PLACEFIPS,area,area2,propreal3
"2618","8725",-97832.01950,1067313.63500,"3820340","1692829","1692829",1.000000
"2618","8725",-97832.01950,1067313.63500,"3831820","8806633","8806633",1.000000
"2618","8725",-97832.01950,1067313.63500,"3834620","692600","692600",1.000000
"2618","8725",-97832.01950,1067313.63500,"3838780","927558","927558",1.000000
"2618","8725",-97832.01950,1067313.63500,"3855500","2646056","2646056",1.000000
"2618","8725",-97832.01950,1067313.63500,"3870260","2742722","2742722",1.000000
"2617","8897",-97832.01950,1117313.63500,"2730446","280327","280327",1.000000
"2617","8897",-97832.01950,1117313.63500,"2758144","2974579","2974579",1.000000
"2617","8897",-97832.01950,1117313.63500,"3805260","701710","701710",1.000000
"2617","8897",-97832.01950,1117313.63500,"3855620","904272","904272",1.000000
"2617","8897",-97832.01950,1117313.63500,"3861580","1984573","1984573",1.000000
"2676","8726",-47832.01950,1067313.63500,"2716030","2147172","2147172",1.000000
"2676","8726",-47832.01950,1067313.63500,"2726576","5436965","5436965",1.000000
"2676","8726",-47832.01950,1067313.63500,"2726612","2369637","2369637",1.000000
"2676","8726",-47832.01950,1067313.63500,"2732444","3962241","3962241",1.000000
"2676","8726",-47832.01950,1067313.63500,"2732732","1085672","1085672",1.000000
"2676","8726",-47832.01950,1067313.63500,"2734136","1554506","1554506",1.000000
"2676","8726",-47832.01950,1067313.63500,"2762698","2107872","2107872",1.000000
"2676","8726",-47832.01950,1067313.63500,"2763112","680549","680549",1.000000
"2675","8898",-47832.01950,1117313.63500,"2735378","5964893","5964893",1.000000
"2734","8727",2167.98050,1067313.63500,"2703160","3445521","3445521",1.000000
"2734","8727",2167.98050,1067313.63500,"2725604","3906729","3906729",1.000000
"2734","8727",2167.98050,1067313.63500,"2741912","1238051","1238051",1.000000
"2734","8727",2167.98050,1067313.63500,"2755546","6925248","86621",0.012508
"2734","8727",2167.98050,1067313.63500,"2763130","1265686","1265686",1.000000
"2733","8899",2167.98050,1117313.63500,"2755546","6925248","6838628",0.987492
"1575","8535",-997832.01950,1017313.63500,"3064675","8822659","8822659",1.000000
"1575","8535",-997832.01950,1017313.63500,"3081025","1298154","1298154",1.000000
"1632","8708",-947832.01950,1067313.63500,"3035275","70069166","70069166",1.000000
"1632","8708",-947832.01950,1067313.63500,"3044350","34673273","34673273",1.000000
"1632","8708",-947832.01950,1067313.63500,"3082675","10239437","10239437",1.000000
"1631","8880",-947832.01950,1117313.63500,"3027850","118519823","118519823",1.000000
"1631","8880",-947832.01950,1117313.63500,"3034375","1115324","1115324",1.000000
"1689","8881",-897832.01950,1117313.63500,"3021025","491553","491553",1.000000
"1689","8881",-897832.01950,1117313.63500,"3047425","2738667","2738667",1.000000
"1688","9053",-897832.01950,1167313.63500,"3075250","1154922","1154922",1.000000
"1747","8882",-847832.01950,1117313.63500,"3036475","17246654","12401383",0.719060
"1747","8882",-847832.01950,1117313.63500,"3065050","849668","849668",1.000000
"1747","8882",-847832.01950,1117313.63500,"3080200","2748564","2748564",1.000000
"1806","8711",-797832.01950,1067313.63500,"3028450","2211078","2211078",1.000000
"1806","8711",-797832.01950,1067313.63500,"3031075","3700935","3700935",1.000000
"1806","8711",-797832.01950,1067313.63500,"3036475","17246654","493830",0.028633
"1806","8711",-797832.01950,1067313.63500,"3052900","1722718","1722718",1.000000
"1806","8711",-797832.01950,1067313.63500,"3065400","59309098","47902018",0.807667
"1864","8712",-747832.01950,1067313.63500,"3029275","4275722","4275722",1.000000
"1864","8712",-747832.01950,1067313.63500,"3081475","2266790","429444",0.189450
"1805","8883",-797832.01950,1117313.63500,"3036475","17246654","4351441",0.252306
"1805","8883",-797832.01950,1117313.63500,"3065400","59309098","11407080",0.192333
"1863","8884",-747832.01950,1117313.63500,"3055525","542357","542357",1.000000
"1921","8885",-697832.01950,1117313.63500,"3026800","255373","255373",1.000000
"1921","8885",-697832.01950,1117313.63500,"3066925","1964100","1964100",1.000000
"525","9549",-1897832.02000,1317313.63500,"5314380","3090724","3090724",1.000000
"525","9549",-1897832.02000,1317313.63500,"5316690","4334632","4334632",1.000000
"525","9549",-1897832.02000,1317313.63500,"5329255","2895462","2895462",1.000000
"525","9549",-1897832.02000,1317313.63500,"5337105","5367187","5367187",1.000000
"525","9549",-1897832.02000,1317313.63500,"5340770","1973618","1973618",1.000000
"525","9549",-1897832.02000,1317313.63500,"5343325","5939806","413798",0.069665
"525","9549",-1897832.02000,1317313.63500,"5352110","7381615","7381615",1.000000
"525","9549",-1897832.02000,1317313.63500,"5359250","943110","943110",1.000000
"525","9549",-1897832.02000,1317313.63500,"5369280","18170588","18170588",1.000000
"583","9550",-1847832.02000,1317313.63500,"5343325","5939806","5526008",0.930335
"466","9720",-1947832.02000,1367313.63500,"5300275","15914353","6977421",0.438436
"466","9720",-1947832.02000,1367313.63500,"5301255","6763709","6763709",1.000000
"466","9720",-1947832.02000,1367313.63500,"5301990","31052942","17201002",0.553925
"466","9720",-1947832.02000,1367313.63500,"5305280","72493358","72493358",1.000000
"466","9720",-1947832.02000,1367313.63500,"5306190","41381697","24563628",0.593587
"466","9720",-1947832.02000,1367313.63500,"5316375","4720214","4720214",1.000000
"466","9720",-1947832.02000,1367313.63500,"5320680","1489676","1489676",1.000000
"466","9720",-1947832.02000,1367313.63500,"5322745","3452125","3391414",0.982413
"466","9720",-1947832.02000,1367313.63500,"5323620","18306413","18306413",1.000000
"466","9720",-1947832.02000,1367313.63500,"5326420","3377284","3377284",1.000000
"466","9720",-1947832.02000,1367313.63500,"5340805","13650576","13650576",1.000000
"466","9720",-1947832.02000,1367313.63500,"5343491","15130118","15130118",1.000000
"466","9720",-1947832.02000,1367313.63500,"5349275","1823975","226342",0.124093
"466","9720",-1947832.02000,1367313.63500,"5368200","21021304","21021304",1.000000
"524","9721",-1897832.02000,1367313.63500,"5300275","15914353","8936932",0.561564
"524","9721",-1897832.02000,1367313.63500,"5317495","13794025","13794025",1.000000
"524","9721",-1897832.02000,1367313.63500,"5322745","3452125","60710",0.017586
"524","9721",-1897832.02000,1367313.63500,"5326875","7716087","7716087",1.000000
"524","9721",-1897832.02000,1367313.63500,"5335135","2191869","2191869",1.000000
"524","9721",-1897832.02000,1367313.63500,"5343010","6584764","6584764",1.000000
"524","9721",-1897832.02000,1367313.63500,"5349275","1823975","1597633",0.875907
"524","9721",-1897832.02000,1367313.63500,"5353800","44061747","44061747",1.000000
"524","9721",-1897832.02000,1367313.63500,"5368330","3792927","3792927",1.000000
"465","9892",-1947832.02000,1417313.63500,"5306190","41381697","16818069",0.406413
"465","9892",-1947832.02000,1417313.63500,"5306505","14586913","14586913",1.000000
"465","9892",-1947832.02000,1417313.63500,"5355015","12546611","6803736",0.542277
"2213","8546",-447832.01950,1017313.63500,"3849820","522888","522888",1.000000
"2213","8546",-447832.01950,1017313.63500,"3860940","1426510","1426510",1.000000
"2213","8546",-447832.01950,1017313.63500,"3862980","2937618","2937618",1.000000
"2213","8546",-447832.01950,1017313.63500,"3869460","872741","872741",1.000000
"2271","8547",-397832.01950,1017313.63500,"3810940","1657954","423584",0.255486
"2271","8547",-397832.01950,1017313.63500,"3819300","1444826","1444826",1.000000
"2271","8547",-397832.01950,1017313.63500,"3820020","798979","798979",1.000000
"2271","8547",-397832.01950,1017313.63500,"3847540","3808822","3808822",1.000000
"2271","8547",-397832.01950,1017313.63500,"3853380","64122240","62318320",0.971867
"2271","8547",-397832.01950,1017313.63500,"3870980","1241224","1241224",1.000000
"2271","8547",-397832.01950,1017313.63500,"3877180","2549832","2549832",1.000000
"2852","8385",102167.98050,967313.63510,"2705068","40556243","22232238",0.548183
"2852","8385",102167.98050,967313.63510,"2706256","4258891","4258891",1.000000
"2852","8385",102167.98050,967313.63510,"2722976","1955341","1955341",1.000000
"2852","8385",102167.98050,967313.63510,"2753386","14579228","14579228",1.000000
"2852","8385",102167.98050,967313.63510,"2753458","13120077","1630400",0.124268
"2852","8385",102167.98050,967313.63510,"2764444","11690859","11690859",1.000000
"2852","8385",102167.98050,967313.63510,"2765794","2778200","2778200",1.000000
"2852","8385",102167.98050,967313.63510,"2770708","6878777","1380849",0.200740
"2910","8386",152167.98050,967313.63510,"2705698","4681508","2375071",0.507330
"2910","8386",152167.98050,967313.63510,"2718260","9442827","2049928",0.217088
"2910","8386",152167.98050,967313.63510,"2730950","4948021","4948021",1.000000
"2910","8386",152167.98050,967313.63510,"2743540","7850843","3061611",0.389972
"2910","8386",152167.98050,967313.63510,"2747122","4921301","4921301",1.000000
"2910","8386",152167.98050,967313.63510,"2762284","2157024","2157024",1.000000
"2968","8387",202167.98050,967313.63510,"2705698","4681508","2306437",0.492670
"2968","8387",202167.98050,967313.63510,"2718260","9442827","7392899",0.782912
"2968","8387",202167.98050,967313.63510,"2728790","482865892","50340947",0.104255
"2909","8558",152167.98050,1017313.63500,"2705680","15685685","15685685",1.000000
"2909","8558",152167.98050,1017313.63500,"2743540","7850843","4789233",0.610028
"2967","8559",202167.98050,1017313.63500,"2745268","4456677","4456677",1.000000
"2966","8731",202167.98050,1067313.63500,"2731040","16547984","16547984",1.000000
"2966","8731",202167.98050,1067313.63500,"2737592","3073539","3073539",1.000000
"2966","8731",202167.98050,1067313.63500,"2753134","2767208","2767208",1.000000
"467","9548",-1947832.02000,1317313.63500,"5301990","31052942","13851940",0.446075
"467","9548",-1947832.02000,1317313.63500,"5302585","24103024","24103024",1.000000
"467","9548",-1947832.02000,1317313.63500,"5302620","21749489","21749489",1.000000
"467","9548",-1947832.02000,1317313.63500,"5304790","6726419","6726419",1.000000
"467","9548",-1947832.02000,1317313.63500,"5306050","11923689","11923689",1.000000
"467","9548",-1947832.02000,1317313.63500,"5308500","15991041","15991041",1.000000
"467","9548",-1947832.02000,1317313.63500,"5308920","11244019","11244019",1.000000
"467","9548",-1947832.02000,1317313.63500,"5309820","16143031","412588",0.025558
"467","9548",-1947832.02000,1317313.63500,"5312840","5805673","5805673",1.000000
"467","9548",-1947832.02000,1317313.63500,"5314520","580322","580322",1.000000
"467","9548",-1947832.02000,1317313.63500,"5315185","3146526","3146526",1.000000
"467","9548",-1947832.02000,1317313.63500,"5325510","9966200","130768",0.013121
"467","9548",-1947832.02000,1317313.63500,"5336780","1084524","1084524",1.000000
"467","9548",-1947832.02000,1317313.63500,"5337415","5472773","5472773",1.000000
"467","9548",-1947832.02000,1317313.63500,"5337526","2668879","2668879",1.000000
"467","9548",-1947832.02000,1317313.63500,"5343955","54030781","13352894",0.247135
"467","9548",-1947832.02000,1317313.63500,"5347560","31945955","31945955",1.000000
"467","9548",-1947832.02000,1317313.63500,"5349992","3347371","1112950",0.332485
"467","9548",-1947832.02000,1317313.63500,"5350195","1822255","1822255",1.000000
"467","9548",-1947832.02000,1317313.63500,"5350360","24821237","24821237",1.000000
"467","9548",-1947832.02000,1317313.63500,"5363210","10165537","10165537",1.000000
"467","9548",-1947832.02000,1317313.63500,"5364190","3723274","3723274",1.000000
"467","9548",-1947832.02000,1317313.63500,"5364610","32464106","12363645",0.380840
"467","9548",-1947832.02000,1317313.63500,"5367455","7300062","7300062",1.000000
"467","9548",-1947832.02000,1317313.63500,"5368480","4646224","4646224",1.000000
"467","9548",-1947832.02000,1317313.63500,"5309365","103220255","100427437",0.972943
"467","9548",-1947832.02000,1317313.63500,"5334915","14181045","14181045",1.000000
"467","9548",-1947832.02000,1317313.63500,"5337287","13636073","13636073",1.000000
"467","9548",-1947832.02000,1317313.63500,"5376195","10835786","10835786",1.000000
"467","9548",-1947832.02000,1317313.63500,"5378155","17138721","17138721",1.000000
"2039","8543",-597832.01950,1017313.63500,"3003400","2633350","1374",0.000522
"2039","8543",-597832.01950,1017313.63500,"3025300","2512901","2512901",1.000000
"2039","8543",-597832.01950,1017313.63500,"3067900","7957642","7957642",1.000000
"2039","8543",-597832.01950,1017313.63500,"3801180","3731880","3731880",1.000000
"2039","8543",-597832.01950,1017313.63500,"3821580","989427","989427",1.000000
"2039","8543",-597832.01950,1017313.63500,"3886220","53113404","6572743",0.123749
"2097","8544",-547832.01950,1017313.63500,"3803220","657471","657471",1.000000
"2097","8544",-547832.01950,1017313.63500,"3883860","3664115","3664115",1.000000
"2097","8544",-547832.01950,1017313.63500,"3886220","53113404","11575614",0.217941
"2155","8545",-497832.01950,1017313.63500,"3827950","2682780","2682780",1.000000
"2155","8545",-497832.01950,1017313.63500,"3856740","3315680","3315680",1.000000
"2330","8376",-347832.01950,967313.63510,"3811180","655201","655201",1.000000
"2330","8376",-347832.01950,967313.63510,"3819060","1708613","982448",0.574997
"2330","8376",-347832.01950,967313.63510,"3842660","3207168","827570",0.258038
"2330","8376",-347832.01950,967313.63510,"3849020","1000130","1000130",1.000000
"2330","8376",-347832.01950,967313.63510,"3852340","581851","581851",1.000000
"2330","8376",-347832.01950,967313.63510,"3869140","644985","644985",1.000000
"2330","8376",-347832.01950,967313.63510,"3879940","1360634","1360634",1.000000
"2388","8377",-297832.01950,967313.63510,"3808580","646946","646946",1.000000
"2388","8377",-297832.01950,967313.63510,"3819060","1708613","726165",0.425003
"2388","8377",-297832.01950,967313.63510,"3826180","1172319","1172319",1.000000
"2388","8377",-297832.01950,967313.63510,"3831500","745555","745555",1.000000
"2388","8377",-297832.01950,967313.63510,"3835900","4877558","4877558",1.000000
"2388","8377",-297832.01950,967313.63510,"3837020","1217096","1217096",1.000000
"2388","8377",-297832.01950,967313.63510,"3839580","701060","701060",1.000000
"2388","8377",-297832.01950,967313.63510,"3851060","231066","231066",1.000000
"2388","8377",-297832.01950,967313.63510,"3871700","354865","354865",1.000000
"2329","8548",-347832.01950,1017313.63500,"3804460","1268829","1268829",1.000000
"2329","8548",-347832.01950,1017313.63500,"3806180","1904727","1904727",1.000000
"2329","8548",-347832.01950,1017313.63500,"3820300","5217415","5217415",1.000000
"2329","8548",-347832.01950,1017313.63500,"3832660","714986","714986",1.000000
"2329","8548",-347832.01950,1017313.63500,"3841380","1945926","1945926",1.000000
"2329","8548",-347832.01950,1017313.63500,"3842660","3207168","2379598",0.741962
"2329","8548",-347832.01950,1017313.63500,"3881620","2621784","2621784",1.000000
"2329","8548",-347832.01950,1017313.63500,"3882380","1042742","1042742",1.000000
"2387","8549",-297832.01950,1017313.63500,"3802220","1635384","1635384",1.000000
"2387","8549",-297832.01950,1017313.63500,"3804580","642734","642734",1.000000
"2387","8549",-297832.01950,1017313.63500,"3824780","1190859","1190859",1.000000
"2387","8549",-297832.01950,1017313.63500,"3859820","594455","594455",1.000000
"2970","8043",202167.98050,867313.63510,"2729096","3928938","3928938",1.000000
"2970","8043",202167.98050,867313.63510,"2739014","5467632","5467632",1.000000
"2970","8043",202167.98050,867313.63510,"2749498","1675596","1675596",1.000000
"2970","8043",202167.98050,867313.63510,"2764156","9250865","9250865",1.000000
"3028","8044",252167.98050,867313.63510,"2705744","7550093","7550093",1.000000
"3028","8044",252167.98050,867313.63510,"2708056","1416055","1416055",1.000000
"3028","8044",252167.98050,867313.63510,"2710018","5847833","5847833",1.000000
